count,world_name,world_id,favorites,platforms,thumbnail,world_url,fetch_date
1,Skyline Frequency,wrld_6b23871a-0d43-4e8a-a569-df1a3d728403,284,"{'pc': True, 'android': False, 'ios': False}",Skyline Frequency_thumbnail.png,https://vrchat.com/home/world/wrld_6b23871a-0d43-4e8a-a569-df1a3d728403,2025-12-15 00:31:11.544897+09:00
1,_Unforgotten,wrld_963512ca-f96c-4e54-8cca-29a800576684,2446,"{'pc': True, 'android': False, 'ios': False}",_Unforgotten_thumbnail.png,https://vrchat.com/home/world/wrld_963512ca-f96c-4e54-8cca-29a800576684,2025-12-15 00:31:10.492579+09:00
1,raison d'être,wrld_106b96e4-9a88-4949-81e0-c7acf25fbeeb,1758,"{'pc': True, 'android': False, 'ios': False}",raison d'être_thumbnail.png,https://vrchat.com/home/world/wrld_106b96e4-9a88-4949-81e0-c7acf25fbeeb,2025-12-15 00:31:08.342029+09:00
1,セフィ集会場 with 猫山ハウス,wrld_7efc9d93-5c56-42df-9d3b-c458d4c813f6,5,"{'pc': True, 'android': False, 'ios': False}",セフィ集会場 with 猫山ハウス_thumbnail.png,https://vrchat.com/home/world/wrld_7efc9d93-5c56-42df-9d3b-c458d4c813f6,2025-12-15 00:31:47.288898+09:00
1,Abandoned Office,wrld_2502b2fc-e16e-4a49-910a-191dacd65f53,3445,"{'pc': True, 'android': False, 'ios': False}",Abandoned Office_thumbnail.png,https://vrchat.com/home/world/wrld_2502b2fc-e16e-4a49-910a-191dacd65f53,2025-12-15 00:31:46.225386+09:00
1,Pool of Souls,wrld_bfaaaf96-9553-4248-9778-6c661d6bd2cd,931,"{'pc': True, 'android': False, 'ios': False}",Pool of Souls_thumbnail.png,https://vrchat.com/home/world/wrld_bfaaaf96-9553-4248-9778-6c661d6bd2cd,2025-12-15 00:31:45.168376+09:00
1,双葉水辺公園 ［ 3DGS × Photogrammetry ］,wrld_29cf640a-5c84-4a61-b954-559809a69880,799,"{'pc': True, 'android': False, 'ios': False}",双葉水辺公園 ［ 3DGS × Photogrammetry ］_thumbnail.png,https://vrchat.com/home/world/wrld_29cf640a-5c84-4a61-b954-559809a69880,2025-12-15 00:31:44.115845+09:00
1,不思議なパズル『わたし＝に＝わたし』,wrld_a6b28fbe-e895-4eac-97e4-59a47282b654,385,"{'pc': True, 'android': False, 'ios': False}",不思議なパズル『わたし＝に＝わたし』_thumbnail.png,https://vrchat.com/home/world/wrld_a6b28fbe-e895-4eac-97e4-59a47282b654,2025-12-15 00:31:43.062754+09:00
1,AE MMD World,wrld_44734568-26a4-4508-8953-a1a7ce251bfd,31065,"{'pc': True, 'android': False, 'ios': False}",AE MMD World_thumbnail.png,https://vrchat.com/home/world/wrld_44734568-26a4-4508-8953-a1a7ce251bfd,2025-12-15 00:31:41.961914+09:00
1,Jump Up,wrld_a60cd534-dcda-4430-bf31-eb74e524367c,5063,"{'pc': True, 'android': False, 'ios': False}",Jump Up_thumbnail.png,https://vrchat.com/home/world/wrld_a60cd534-dcda-4430-bf31-eb74e524367c,2025-12-15 00:31:40.908436+09:00
1,KRetreat,wrld_3ae40eaf-6eea-49e7-81a3-8e244b1f8c61,170,"{'pc': True, 'android': True, 'ios': True}",KRetreat_thumbnail.png,https://vrchat.com/home/world/wrld_3ae40eaf-6eea-49e7-81a3-8e244b1f8c61,2025-12-15 00:31:39.700596+09:00
1,leave,wrld_366e85a7-00f2-498f-97ac-db1236d8bee4,1197,"{'pc': True, 'android': False, 'ios': False}",leave_thumbnail.png,https://vrchat.com/home/world/wrld_366e85a7-00f2-498f-97ac-db1236d8bee4,2025-12-15 00:31:37.575876+09:00
1,skit,wrld_2affb118-9c4d-4354-ae46-3c79ef47af8e,1646,"{'pc': True, 'android': False, 'ios': False}",skit_thumbnail.png,https://vrchat.com/home/world/wrld_2affb118-9c4d-4354-ae46-3c79ef47af8e,2025-12-15 00:31:36.506030+09:00
1,Good Night Darling,wrld_ff8de6fa-1ff6-4a39-82c3-e9b23998077b,7923,"{'pc': True, 'android': False, 'ios': False}",Good Night Darling_thumbnail.png,https://vrchat.com/home/world/wrld_ff8de6fa-1ff6-4a39-82c3-e9b23998077b,2025-12-15 00:31:35.429082+09:00
1,MTK_DanceWorld,wrld_5c1a69bf-22c4-4776-9fc0-4627a170fd4b,2242,"{'pc': True, 'android': False, 'ios': False}",MTK_DanceWorld_thumbnail.png,https://vrchat.com/home/world/wrld_5c1a69bf-22c4-4776-9fc0-4627a170fd4b,2025-12-15 00:31:33.316687+09:00
1,Steam Punk Apartment M size,wrld_a0347715-6291-4b0f-a3bc-32bb2bd1a1ac,5667,"{'pc': True, 'android': True, 'ios': True}",Steam Punk Apartment M size_thumbnail.png,https://vrchat.com/home/world/wrld_a0347715-6291-4b0f-a3bc-32bb2bd1a1ac,2025-12-15 00:31:32.263645+09:00
1,月に君影,wrld_9871b411-0474-405e-8ea1-65cef7b388d5,19804,"{'pc': True, 'android': True, 'ios': False}",月に君影_thumbnail.png,https://vrchat.com/home/world/wrld_9871b411-0474-405e-8ea1-65cef7b388d5,2025-12-15 00:31:31.151005+09:00
1,和食レストラン もりりぃどんや-Restaurant Morilly Donya-,wrld_c8bedb93-9d4f-45c0-ad2a-aa369230317e,3553,"{'pc': True, 'android': True, 'ios': False}",和食レストラン もりりぃどんや-Restaurant Morilly Donya-_thumbnail.png,https://vrchat.com/home/world/wrld_c8bedb93-9d4f-45c0-ad2a-aa369230317e,2025-12-15 00:31:30.087942+09:00
1,レストラン モグモグモーレ～Restaurant Mogu Mogu Mole～,wrld_548f5568-beba-4c63-99f9-83c1d6304bfa,4077,"{'pc': True, 'android': True, 'ios': False}",レストラン モグモグモーレ～Restaurant Mogu Mogu Mole～_thumbnail.png,https://vrchat.com/home/world/wrld_548f5568-beba-4c63-99f9-83c1d6304bfa,2025-12-15 00:31:29.035425+09:00
1,postprosessing sample。,wrld_b7f2dd53-aacf-4423-9d5e-33250a312574,3316,"{'pc': True, 'android': False, 'ios': False}",postprosessing sample。_thumbnail.png,https://vrchat.com/home/world/wrld_b7f2dd53-aacf-4423-9d5e-33250a312574,2025-12-15 00:32:11.096566+09:00
1,青い海とレモン,wrld_31caa0de-e6be-464e-b424-c31ce00c5f2d,3323,"{'pc': True, 'android': False, 'ios': False}",青い海とレモン_thumbnail.png,https://vrchat.com/home/world/wrld_31caa0de-e6be-464e-b424-c31ce00c5f2d,2025-12-15 00:32:10.020422+09:00
1,Shinano Room,wrld_5815e6e0-f54a-413f-8b9b-d6517cf0aa46,1157,"{'pc': True, 'android': True, 'ios': True}",Shinano Room_thumbnail.png,https://vrchat.com/home/world/wrld_5815e6e0-f54a-413f-8b9b-d6517cf0aa46,2025-12-15 00:32:08.972360+09:00
1,狛乃に囲まれて過ごす部屋,wrld_c7f341ac-b89e-4d9b-a4b8-220e33398e76,798,"{'pc': True, 'android': False, 'ios': False}",狛乃に囲まれて過ごす部屋_thumbnail.png,https://vrchat.com/home/world/wrld_c7f341ac-b89e-4d9b-a4b8-220e33398e76,2025-12-15 00:32:07.916926+09:00
1,［PvP］ Just 1v1,wrld_4eee24b7-0570-49a4-b7e7-cf7fee69aeb9,22446,"{'pc': True, 'android': True, 'ios': True}",［PvP］ Just 1v1_thumbnail.png,https://vrchat.com/home/world/wrld_4eee24b7-0570-49a4-b7e7-cf7fee69aeb9,2025-12-15 00:32:06.830005+09:00
1,「大水槽前」The Watched Behind the Glass,wrld_019da65c-82f0-451c-8930-bf9289ed3210,76,"{'pc': True, 'android': False, 'ios': False}",「大水槽前」The Watched Behind the Glass_thumbnail.png,https://vrchat.com/home/world/wrld_019da65c-82f0-451c-8930-bf9289ed3210,2025-12-15 00:32:05.758742+09:00
1,Wall-05,wrld_b4c785d9-ced9-42f5-9098-8eef13f14f10,2938,"{'pc': True, 'android': False, 'ios': False}",Wall-05_thumbnail.png,https://vrchat.com/home/world/wrld_b4c785d9-ced9-42f5-9098-8eef13f14f10,2025-12-15 00:32:04.444850+09:00
1,MAZE,wrld_f1473f42-bd9c-4680-acaa-4730c7a04f46,1505,"{'pc': True, 'android': False, 'ios': False}",MAZE_thumbnail.png,https://vrchat.com/home/world/wrld_f1473f42-bd9c-4680-acaa-4730c7a04f46,2025-12-15 00:32:03.388001+09:00
1,Project T․U․B․E․S,wrld_e7c30848-2c3f-4013-bb7b-8e190c099976,36226,"{'pc': True, 'android': True, 'ios': True}",Project T․U․B․E․S_thumbnail.png,https://vrchat.com/home/world/wrld_e7c30848-2c3f-4013-bb7b-8e190c099976,2025-12-15 00:32:02.320951+09:00
1,北九州鬱病センター,wrld_c6b13cab-29e3-4df2-8a0d-f735f2d2e704,1987,"{'pc': True, 'android': False, 'ios': False}",北九州鬱病センター_thumbnail.png,https://vrchat.com/home/world/wrld_c6b13cab-29e3-4df2-8a0d-f735f2d2e704,2025-12-15 00:32:01.269165+09:00
1,DESIRE,wrld_2a4be884-cbcd-42e0-a86d-1d7cc2ff0147,636,"{'pc': True, 'android': False, 'ios': False}",DESIRE_thumbnail.png,https://vrchat.com/home/world/wrld_2a4be884-cbcd-42e0-a86d-1d7cc2ff0147,2025-12-15 00:31:59.143470+09:00
1,Monster slayer V1․7․5,wrld_92d64957-0871-4fcf-9a12-cabbd683b542,11558,"{'pc': True, 'android': True, 'ios': False}",Monster slayer V1․7․5_thumbnail.png,https://vrchat.com/home/world/wrld_92d64957-0871-4fcf-9a12-cabbd683b542,2025-12-15 00:31:57.005034+09:00
1,青い、青い空-Sky Blue Sky ＃SCP-8900,wrld_43ae60c3-f951-4868-92af-d9a016e36dd4,1304,"{'pc': True, 'android': True, 'ios': True}",青い、青い空-Sky Blue Sky ＃SCP-8900_thumbnail.png,https://vrchat.com/home/world/wrld_43ae60c3-f951-4868-92af-d9a016e36dd4,2025-12-15 00:31:55.955416+09:00
1,DigLifeǃ ～潮干狩りして家を建てるワールド（友達と資材交換可能・自動セーブ・Quest対応）～,wrld_37df0dab-0df8-4550-9c60-926648368f60,5749,"{'pc': True, 'android': True, 'ios': False}",DigLifeǃ ～潮干狩りして家を建てるワールド（友達と資材交換可能・自動セーブ・Quest対応）～_thumbnail.png,https://vrchat.com/home/world/wrld_37df0dab-0df8-4550-9c60-926648368f60,2025-12-15 00:31:54.892065+09:00
1,VRbomber,wrld_8e909dbd-c6a7-4c64-af16-818161a0eceb,19890,"{'pc': True, 'android': True, 'ios': False}",VRbomber_thumbnail.png,https://vrchat.com/home/world/wrld_8e909dbd-c6a7-4c64-af16-818161a0eceb,2025-12-15 00:31:52.619396+09:00
1,Just ミーム,wrld_95f6ad59-299d-4f52-a358-4c4f01b4906a,11011,"{'pc': True, 'android': False, 'ios': False}",Just ミーム_thumbnail.png,https://vrchat.com/home/world/wrld_95f6ad59-299d-4f52-a358-4c4f01b4906a,2025-12-15 00:31:51.557098+09:00
1,Coffee＆Cigarettes -どこかで見た街- fall in fall,wrld_62add807-e122-49ca-95b8-635c6784b07e,615,"{'pc': True, 'android': False, 'ios': False}",Coffee＆Cigarettes -どこかで見た街- fall in fall_thumbnail.png,https://vrchat.com/home/world/wrld_62add807-e122-49ca-95b8-635c6784b07e,2025-12-15 00:32:32.670477+09:00
1,Charlotte's Astral Aviary ～星巡りの鳥籠 ～,wrld_d7b9c815-de98-4a0a-b63d-37e1144540dd,570,"{'pc': True, 'android': False, 'ios': False}",Charlotte's Astral Aviary ～星巡りの鳥籠 ～_thumbnail.png,https://vrchat.com/home/world/wrld_d7b9c815-de98-4a0a-b63d-37e1144540dd,2025-12-15 00:32:31.620035+09:00
1,vuichapark わくわくぶいちゃらんど,wrld_b3d9b993-d746-4512-8ecb-6f2fdf756731,1743,"{'pc': True, 'android': False, 'ios': False}",vuichapark わくわくぶいちゃらんど_thumbnail.png,https://vrchat.com/home/world/wrld_b3d9b993-d746-4512-8ecb-6f2fdf756731,2025-12-15 00:32:30.563515+09:00
1,BURGER PRINCESS,wrld_9a97f255-34a2-4c6c-9eb1-f3b65c000775,7728,"{'pc': True, 'android': False, 'ios': False}",BURGER PRINCESS_thumbnail.png,https://vrchat.com/home/world/wrld_9a97f255-34a2-4c6c-9eb1-f3b65c000775,2025-12-15 00:32:29.502595+09:00
1,路地裏学園2,wrld_2c1d433b-7f32-4147-b917-ef336816aad4,9693,"{'pc': True, 'android': False, 'ios': False}",路地裏学園2_thumbnail.png,https://vrchat.com/home/world/wrld_2c1d433b-7f32-4147-b917-ef336816aad4,2025-12-15 00:32:28.423607+09:00
1,Grand Library,wrld_03de0649-049d-43f6-8ba3-6b00935e5ccc,2897,"{'pc': True, 'android': True, 'ios': False}",Grand Library_thumbnail.png,https://vrchat.com/home/world/wrld_03de0649-049d-43f6-8ba3-6b00935e5ccc,2025-12-15 00:32:27.369239+09:00
1,Oblimemoria,wrld_9d95e56c-c041-4e13-b030-1cde04405658,7899,"{'pc': True, 'android': False, 'ios': False}",Oblimemoria_thumbnail.png,https://vrchat.com/home/world/wrld_9d95e56c-c041-4e13-b030-1cde04405658,2025-12-15 00:32:26.311969+09:00
1,Country Quiz 国クイズ,wrld_5dcd0010-ed7f-4375-95b9-a9cf9e21be37,1924,"{'pc': True, 'android': True, 'ios': False}",Country Quiz 国クイズ_thumbnail.png,https://vrchat.com/home/world/wrld_5dcd0010-ed7f-4375-95b9-a9cf9e21be37,2025-12-15 00:32:23.991677+09:00
1,Aki Photo Gallery,wrld_61c769bf-cc34-4bed-831d-d4865ed87120,880,"{'pc': True, 'android': False, 'ios': False}",Aki Photo Gallery_thumbnail.png,https://vrchat.com/home/world/wrld_61c769bf-cc34-4bed-831d-d4865ed87120,2025-12-15 00:32:19.764891+09:00
1,Russian Entrance by Rekat_16˸ Хата у Реката,wrld_d642790c-b867-4663-b465-fb12850a240a,3961,"{'pc': True, 'android': True, 'ios': False}",Russian Entrance by Rekat_16˸ Хата у Реката_thumbnail.png,https://vrchat.com/home/world/wrld_d642790c-b867-4663-b465-fb12850a240a,2025-12-15 00:32:18.713523+09:00
1,Record ˸ Beyond the Lens,wrld_f158272c-7134-484b-8c21-aa09f0f2da7d,851,"{'pc': True, 'android': False, 'ios': False}",Record ˸ Beyond the Lens_thumbnail.png,https://vrchat.com/home/world/wrld_f158272c-7134-484b-8c21-aa09f0f2da7d,2025-12-15 00:32:17.661906+09:00
1,Sunlightnap,wrld_dd7b4190-ad62-49c5-a9f5-921d25d9f6a4,2863,"{'pc': True, 'android': False, 'ios': False}",Sunlightnap_thumbnail.png,https://vrchat.com/home/world/wrld_dd7b4190-ad62-49c5-a9f5-921d25d9f6a4,2025-12-15 00:32:16.603142+09:00
1,西つつじヶ丘児童遊園 ⁄ Nishi-Tsutsujigaoka Children's Playground,wrld_277f56ff-c9da-4bb6-9514-7c620cc1e00c,3487,"{'pc': True, 'android': True, 'ios': False}",西つつじヶ丘児童遊園 ⁄ Nishi-Tsutsujigaoka Children's Playground_thumbnail.png,https://vrchat.com/home/world/wrld_277f56ff-c9da-4bb6-9514-7c620cc1e00c,2025-12-15 00:32:15.551466+09:00
1,Just 100の質問,wrld_b3a73b43-a0e5-4835-91f1-2dfd75a11fcc,7507,"{'pc': True, 'android': True, 'ios': False}",Just 100の質問_thumbnail.png,https://vrchat.com/home/world/wrld_b3a73b43-a0e5-4835-91f1-2dfd75a11fcc,2025-12-15 00:32:14.482223+09:00
1,ノンブレス・オブリージュ -Non-breath oblige- byケセドCHESED,wrld_18abebda-79f9-41e6-9083-71e4e7870446,2772,"{'pc': True, 'android': True, 'ios': False}",ノンブレス・オブリージュ -Non-breath oblige- byケセドCHESED_thumbnail.png,https://vrchat.com/home/world/wrld_18abebda-79f9-41e6-9083-71e4e7870446,2025-12-15 00:32:13.432009+09:00
1,SugarLove～ドキドキ相性診断～ ver․2,wrld_9684787e-fb70-46ea-874c-545a116430cf,10792,"{'pc': True, 'android': True, 'ios': False}",SugarLove～ドキドキ相性診断～ ver․2_thumbnail.png,https://vrchat.com/home/world/wrld_9684787e-fb70-46ea-874c-545a116430cf,2025-12-15 00:32:12.147272+09:00
1,OFFICE DESTRUCTION GIRL hub,wrld_38cea3a7-7cc6-45d9-a99a-5eaa02bb7c52,134,"{'pc': True, 'android': False, 'ios': False}",OFFICE DESTRUCTION GIRL hub_thumbnail.png,https://vrchat.com/home/world/wrld_38cea3a7-7cc6-45d9-a99a-5eaa02bb7c52,2025-12-15 00:33:10.714776+09:00
1,RARAの星空シェーダー ⁄ RARA - StarfieldUnlit,wrld_b9a5da95-a5c6-4b5d-a165-88fa6c479b0d,98,"{'pc': True, 'android': False, 'ios': False}",RARAの星空シェーダー ⁄ RARA - StarfieldUnlit_thumbnail.png,https://vrchat.com/home/world/wrld_b9a5da95-a5c6-4b5d-a165-88fa6c479b0d,2025-12-15 00:33:22.743054+09:00
1,天地魔闘の構え,wrld_3c333b28-02de-4169-9d58-2f64187cb674,1049,"{'pc': True, 'android': False, 'ios': False}",天地魔闘の構え_thumbnail.png,https://vrchat.com/home/world/wrld_3c333b28-02de-4169-9d58-2f64187cb674,2025-12-15 00:33:21.587141+09:00
1,Vacuum Cleaning Simulator,wrld_7f7d9740-e81c-48e4-86f9-d7690ea5e6ae,3807,"{'pc': True, 'android': False, 'ios': False}",Vacuum Cleaning Simulator_thumbnail.png,https://vrchat.com/home/world/wrld_7f7d9740-e81c-48e4-86f9-d7690ea5e6ae,2025-12-15 00:33:20.465373+09:00
1,FISH EXPO 2025 OSAKANA JAPAN,wrld_e35c3663-9c35-494e-bee6-20e827a8be62,406,"{'pc': True, 'android': True, 'ios': False}",FISH EXPO 2025 OSAKANA JAPAN_thumbnail.png,https://vrchat.com/home/world/wrld_e35c3663-9c35-494e-bee6-20e827a8be62,2025-12-15 00:33:19.404964+09:00
1,Space BunnyGirls Bar,wrld_1e80c37e-28b0-413e-8ffc-aa3315ab09c4,159,"{'pc': True, 'android': False, 'ios': False}",Space BunnyGirls Bar_thumbnail.png,https://vrchat.com/home/world/wrld_1e80c37e-28b0-413e-8ffc-aa3315ab09c4,2025-12-15 00:33:18.351207+09:00
1,うつしかがみ,wrld_d255c0be-5249-4c2b-acd4-f0fe93a5a0c9,769,"{'pc': True, 'android': False, 'ios': False}",うつしかがみ_thumbnail.png,https://vrchat.com/home/world/wrld_d255c0be-5249-4c2b-acd4-f0fe93a5a0c9,2025-12-15 00:32:57.677789+09:00
1,VRメルヘン村,wrld_e663070c-8ff9-454f-9ba6-3aead2dbcb36,6446,"{'pc': True, 'android': True, 'ios': False}",VRメルヘン村_thumbnail.png,https://vrchat.com/home/world/wrld_e663070c-8ff9-454f-9ba6-3aead2dbcb36,2025-12-15 00:32:54.479587+09:00
1,旅するフクロウの本 Pocketale,wrld_acf20636-2acd-4054-9055-812fa69d9505,331,"{'pc': True, 'android': True, 'ios': False}",旅するフクロウの本 Pocketale_thumbnail.png,https://vrchat.com/home/world/wrld_acf20636-2acd-4054-9055-812fa69d9505,2025-12-15 00:32:52.305325+09:00
1,Sunset Bay,wrld_36117d86-d759-4b9c-962e-eb25c8caebdf,41435,"{'pc': True, 'android': True, 'ios': False}",Sunset Bay_thumbnail.png,https://vrchat.com/home/world/wrld_36117d86-d759-4b9c-962e-eb25c8caebdf,2025-12-15 00:32:51.225055+09:00
1,Stage,wrld_b8487600-f5d6-48f4-a6f5-4156eadcda6a,30,"{'pc': True, 'android': True, 'ios': False}",Stage_thumbnail.png,https://vrchat.com/home/world/wrld_b8487600-f5d6-48f4-a6f5-4156eadcda6a,2025-12-15 00:32:50.165663+09:00
1,北フタヴェル砂漠,wrld_f2483304-5a76-468a-bf6d-884e0c40098e,167,"{'pc': True, 'android': True, 'ios': True}",北フタヴェル砂漠_thumbnail.png,https://vrchat.com/home/world/wrld_f2483304-5a76-468a-bf6d-884e0c40098e,2025-12-15 00:32:49.104421+09:00
1,朝日は沈む。南へと。,wrld_e292d6d9-ada3-4960-b3bd-71f7efd1295d,247,"{'pc': True, 'android': False, 'ios': False}",朝日は沈む。南へと。_thumbnail.png,https://vrchat.com/home/world/wrld_e292d6d9-ada3-4960-b3bd-71f7efd1295d,2025-12-15 00:32:48.017119+09:00
1,望郷,wrld_a669413b-9756-4bdc-94f9-003f95b9f868,617,"{'pc': True, 'android': False, 'ios': False}",望郷_thumbnail.png,https://vrchat.com/home/world/wrld_a669413b-9756-4bdc-94f9-003f95b9f868,2025-12-15 00:32:46.955790+09:00
1,Frame,wrld_e57aeb35-b904-4f10-9281-b6d3fd218c69,612,"{'pc': True, 'android': False, 'ios': False}",Frame_thumbnail.png,https://vrchat.com/home/world/wrld_e57aeb35-b904-4f10-9281-b6d3fd218c69,2025-12-15 00:32:45.898589+09:00
1,星今宵,wrld_6adf67f2-9d0d-41bc-a087-04619c255bbc,7571,"{'pc': True, 'android': True, 'ios': False}",星今宵_thumbnail.png,https://vrchat.com/home/world/wrld_6adf67f2-9d0d-41bc-a087-04619c255bbc,2025-12-15 00:32:44.840630+09:00
1,Just耐火スーツ,wrld_0a6cbcd0-46b7-463d-9900-66b76629e167,79,"{'pc': True, 'android': True, 'ios': False}",Just耐火スーツ_thumbnail.png,https://vrchat.com/home/world/wrld_0a6cbcd0-46b7-463d-9900-66b76629e167,2025-12-15 00:28:01.657492+09:00
1,自分の部屋が持てるワールド - VRC Interior Customization System -,wrld_444aa87d-0f77-4756-9193-96b165f22dcd,3036,"{'pc': True, 'android': False, 'ios': False}",自分の部屋が持てるワールド - VRC Interior Customization System -_thumbnail.png,https://vrchat.com/home/world/wrld_444aa87d-0f77-4756-9193-96b165f22dcd,2025-12-15 00:28:00.548349+09:00
1,ホップクライムC！,wrld_efe21499-58ed-482b-bfbd-be6ce0330ec7,732,"{'pc': True, 'android': True, 'ios': False}",ホップクライムC！_thumbnail.png,https://vrchat.com/home/world/wrld_efe21499-58ed-482b-bfbd-be6ce0330ec7,2025-12-15 00:27:59.489406+09:00
1,Just Airship,wrld_93bb902e-8848-420b-9f68-5435a42b259b,2436,"{'pc': True, 'android': False, 'ios': False}",Just Airship_thumbnail.png,https://vrchat.com/home/world/wrld_93bb902e-8848-420b-9f68-5435a42b259b,2025-12-15 00:27:58.423942+09:00
1,かける！こわせる！QvPenのおうち,wrld_408009d9-b175-47a3-a4ae-b21bb1998e2f,1024,"{'pc': True, 'android': True, 'ios': False}",かける！こわせる！QvPenのおうち_thumbnail.png,https://vrchat.com/home/world/wrld_408009d9-b175-47a3-a4ae-b21bb1998e2f,2025-12-15 00:27:57.366539+09:00
1,To Dust˸ Terrain Physics Sandbox （Work in progress）,wrld_2ac4be44-b3ee-421c-b41f-c5d2cb129278,2075,"{'pc': True, 'android': False, 'ios': False}",To Dust˸ Terrain Physics Sandbox （Work in progress）_thumbnail.png,https://vrchat.com/home/world/wrld_2ac4be44-b3ee-421c-b41f-c5d2cb129278,2025-12-15 00:27:56.289764+09:00
1,TWO HEART,wrld_1c9036ff-712b-4495-ab25-b6045b999bed,12421,"{'pc': True, 'android': True, 'ios': False}",TWO HEART_thumbnail.png,https://vrchat.com/home/world/wrld_1c9036ff-712b-4495-ab25-b6045b999bed,2025-12-15 00:27:50.960577+09:00
1,水平線,wrld_c27c9d52-355f-4e38-8d71-0477270f8dd6,7972,"{'pc': True, 'android': True, 'ios': False}",水平線_thumbnail.png,https://vrchat.com/home/world/wrld_c27c9d52-355f-4e38-8d71-0477270f8dd6,2025-12-15 00:27:49.908814+09:00
1,淡色ティータイム -awairo tea time-,wrld_3e5fbcd7-d63a-436d-867f-48c3aa7cccfa,5539,"{'pc': True, 'android': False, 'ios': False}",淡色ティータイム -awairo tea time-_thumbnail.png,https://vrchat.com/home/world/wrld_3e5fbcd7-d63a-436d-867f-48c3aa7cccfa,2025-12-15 00:27:45.484644+09:00
1,3D scan into VR,wrld_0940ed4e-3886-4ab4-a1e8-b508ad815929,26,"{'pc': True, 'android': False, 'ios': False}",3D scan into VR_thumbnail.png,https://vrchat.com/home/world/wrld_0940ed4e-3886-4ab4-a1e8-b508ad815929,2025-12-15 00:27:43.360344+09:00
1,おいでよ！Ｖセミの森,wrld_b1524b13-cf9a-4c4a-afdd-2df87fb91de8,314,"{'pc': True, 'android': False, 'ios': False}",おいでよ！Ｖセミの森_thumbnail.png,https://vrchat.com/home/world/wrld_b1524b13-cf9a-4c4a-afdd-2df87fb91de8,2025-12-15 00:27:42.294140+09:00
1,深夜のオリンピック通り ⁄ Retro Kofu Night Walk,wrld_c50081db-b9c1-47b3-b428-8230c252994c,1189,"{'pc': True, 'android': True, 'ios': True}",深夜のオリンピック通り ⁄ Retro Kofu Night Walk_thumbnail.png,https://vrchat.com/home/world/wrld_c50081db-b9c1-47b3-b428-8230c252994c,2025-12-15 00:33:17.292717+09:00
1,Kibou's VRChat Gallery for 2023-2024 - 「心像風景」,wrld_03977e65-5d1b-4058-a571-4162c0e368a1,540,"{'pc': True, 'android': False, 'ios': False}",Kibou's VRChat Gallery for 2023-2024 - 「心像風景」_thumbnail.png,https://vrchat.com/home/world/wrld_03977e65-5d1b-4058-a571-4162c0e368a1,2025-12-15 00:33:16.220780+09:00
1,Music Archives World,wrld_5945079f-c68c-47eb-9cd2-01148bc3924a,963,"{'pc': True, 'android': True, 'ios': True}",Music Archives World_thumbnail.png,https://vrchat.com/home/world/wrld_5945079f-c68c-47eb-9cd2-01148bc3924a,2025-12-15 00:33:15.163650+09:00
1,【VRMV】アイデア ⁄ 星野源 covered by 初音ミク,wrld_5126151e-171a-4d64-b654-9731f2919452,1492,"{'pc': True, 'android': False, 'ios': False}",【VRMV】アイデア ⁄ 星野源 covered by 初音ミク_thumbnail.png,https://vrchat.com/home/world/wrld_5126151e-171a-4d64-b654-9731f2919452,2025-12-15 00:33:14.079691+09:00
1,［詫ビガ］ OFFICE DESTRUCTION GIRL,wrld_86251ee6-a389-4a66-b733-28230a2d5510,243,"{'pc': True, 'android': True, 'ios': True}",［詫ビガ］ OFFICE DESTRUCTION GIRL_thumbnail.png,https://vrchat.com/home/world/wrld_86251ee6-a389-4a66-b733-28230a2d5510,2025-12-15 00:33:12.987015+09:00
